image_name,mean_confidence,median_confidence,high_conf_ratio
ValArea_001.tif,0.12169734388589859,0.12184083461761475,0.0
ValArea_002.tif,0.12169541418552399,0.12183915078639984,0.0
ValArea_003.tif,0.12169837206602097,0.12184245139360428,0.0
ValArea_004.tif,0.12169548124074936,0.12183908373117447,0.0
ValArea_005.tif,0.12168214470148087,0.12182847410440445,0.0
ValArea_006.tif,0.12168022990226746,0.12182680517435074,0.0
ValArea_007.tif,0.12169747054576874,0.12184125930070877,0.0
ValArea_008.tif,0.12169861793518066,0.12184277176856995,0.0
ValArea_009.tif,0.12171620875597,0.1218581274151802,0.0
ValArea_010.tif,0.12170332670211792,0.12184581905603409,0.0
ValArea_011.tif,0.12169289588928223,0.12183743715286255,0.0
ValArea_012.tif,0.12171220779418945,0.1218525767326355,0.0
ValArea_013.tif,0.1216946691274643,0.12183871120214462,0.0
ValArea_014.tif,0.12171690165996552,0.1218576729297638,0.0
ValArea_015.tif,0.12167726457118988,0.12182378023862839,0.0
ValArea_016.tif,0.12169931083917618,0.12184270471334457,0.0
ValArea_017.tif,0.12170404195785522,0.12184812873601913,0.0
ValArea_018.tif,0.12169456481933594,0.1218387559056282,0.0
ValArea_019.tif,0.12169678509235382,0.1218402236700058,0.0
ValArea_020.tif,0.12170574814081192,0.12184802442789078,0.0
ValArea_021.tif,0.12169934809207916,0.12184309959411621,0.0
ValArea_022.tif,0.12169688940048218,0.12184043973684311,0.0
ValArea_023.tif,0.12169798463582993,0.12184097617864609,0.0
ValArea_024.tif,0.12169903516769409,0.12184297293424606,0.0
ValArea_025.tif,0.12171904742717743,0.12185850739479065,0.0
ValArea_026.tif,0.12170805037021637,0.12185022234916687,0.0
ValArea_027.tif,0.12169306725263596,0.12183710187673569,0.0
ValArea_028.tif,0.12169758230447769,0.1218407079577446,0.0
ValArea_029.tif,0.12170888483524323,0.1218513548374176,0.0
ValArea_030.tif,0.12170451879501343,0.12184737622737885,0.0
ValArea_031.tif,0.12170770764350891,0.12185012549161911,0.0
ValArea_032.tif,0.12169333547353745,0.12183784693479538,0.0
ValArea_033.tif,0.12171009182929993,0.12185297161340714,0.0
ValArea_034.tif,0.1217057928442955,0.12184808403253555,0.0
ValArea_035.tif,0.12170732021331787,0.12184981256723404,0.0
ValArea_036.tif,0.12170365452766418,0.12184613198041916,0.0
ValArea_037.tif,0.12169051915407181,0.12183587998151779,0.0
ValArea_038.tif,0.12170744687318802,0.12184987962245941,0.0
ValArea_039.tif,0.12167856097221375,0.12182541936635971,0.0
ValArea_040.tif,0.12171198427677155,0.12185404449701309,0.0
ValArea_041.tif,0.12169981002807617,0.1218438521027565,0.0
ValArea_042.tif,0.12171512842178345,0.12185567617416382,0.0
ValArea_043.tif,0.12170760333538055,0.12185042351484299,0.0
ValArea_044.tif,0.12169661372900009,0.12184043973684311,0.0
ValArea_045.tif,0.12170694023370743,0.1218503788113594,0.0
ValArea_046.tif,0.12169714272022247,0.12184067815542221,0.0
ValArea_047.tif,0.12171058356761932,0.12185274064540863,0.0
ValArea_048.tif,0.12170220911502838,0.12184590101242065,0.0
ValArea_049.tif,0.12169962376356125,0.12184327095746994,0.0
ValArea_050.tif,0.1217212975025177,0.121859610080719,0.0
ValArea_051.tif,0.12169495970010757,0.12183923274278641,0.0
ValArea_052.tif,0.12169798463582993,0.1218414306640625,0.0
ValArea_053.tif,0.12170697003602982,0.12184987962245941,0.0
ValArea_054.tif,0.12169070541858673,0.12183535844087601,0.0
ValArea_055.tif,0.12171023339033127,0.12185352295637131,0.0
ValArea_056.tif,0.12167921662330627,0.12182582914829254,0.0
ValArea_057.tif,0.12171502411365509,0.12185636907815933,0.0
ValArea_058.tif,0.12171456217765808,0.12185550481081009,0.0
ValArea_059.tif,0.1217072382569313,0.12185012549161911,0.0
ValArea_060.tif,0.12169261276721954,0.1218370720744133,0.0
ValArea_061.tif,0.12169758975505829,0.12184078991413116,0.0
ValArea_062.tif,0.12169032543897629,0.12183501571416855,0.0
ValArea_063.tif,0.12171769142150879,0.12185822427272797,0.0
ValArea_064.tif,0.12170394510030746,0.1218472495675087,0.0
ValArea_065.tif,0.12169089168310165,0.1218353733420372,0.0
ValArea_066.tif,0.12172786891460419,0.12186592817306519,0.0
ValArea_067.tif,0.12168586999177933,0.12183143943548203,0.0
ValArea_068.tif,0.12171676754951477,0.1218576729297638,0.0
ValArea_069.tif,0.12172266840934753,0.1218629851937294,0.0
ValArea_070.tif,0.12170170247554779,0.12184474617242813,0.0
ValArea_071.tif,0.12168633937835693,0.12183175981044769,0.0
ValArea_072.tif,0.1217159554362297,0.12185635417699814,0.0
ValArea_073.tif,0.12169311940670013,0.12183795869350433,0.0
ValArea_074.tif,0.1217225044965744,0.12186133861541748,0.0
ValArea_075.tif,0.12167386710643768,0.12182193994522095,0.0
ValArea_076.tif,0.12168977409601212,0.12183470278978348,0.0
ValArea_077.tif,0.12170623987913132,0.12184880673885345,0.0
ValArea_078.tif,0.12171880900859833,0.12185866385698318,0.0
ValArea_079.tif,0.12170299887657166,0.12184504419565201,0.0
ValArea_080.tif,0.1217200979590416,0.12185946851968765,0.0
ValArea_081.tif,0.12171289324760437,0.12185400724411011,0.0
ValArea_082.tif,0.12169414013624191,0.12183888256549835,0.0
ValArea_083.tif,0.12171538174152374,0.12185625731945038,0.0
ValArea_084.tif,0.12171339988708496,0.12185443937778473,0.0
ValArea_085.tif,0.12171127647161484,0.12185411900281906,0.0
ValArea_086.tif,0.12170485407114029,0.12184792757034302,0.0
ValArea_087.tif,0.12168953567743301,0.12183487415313721,0.0
ValArea_088.tif,0.12171998620033264,0.12185901403427124,0.0
ValArea_089.tif,0.12170494347810745,0.12184743583202362,0.0
ValArea_090.tif,0.12168930470943451,0.12183457612991333,0.0
ValArea_091.tif,0.12169931828975677,0.12184259295463562,0.0
ValArea_092.tif,0.12167960405349731,0.12182625383138657,0.0
ValArea_093.tif,0.12170612066984177,0.12184940278530121,0.0
ValArea_094.tif,0.12171881645917892,0.12185800820589066,0.0
ValArea_095.tif,0.12169811129570007,0.12184188514947891,0.0
ValArea_096.tif,0.12170081585645676,0.12184376269578934,0.0
ValArea_097.tif,0.12168939411640167,0.12183430790901184,0.0
ValArea_098.tif,0.12172394245862961,0.12186227738857269,0.0
ValArea_099.tif,0.12169358134269714,0.12183814495801926,0.0
ValArea_100.tif,0.12169685959815979,0.12184135615825653,0.0
ValArea_101.tif,0.12168954312801361,0.12183421105146408,0.0
ValArea_102.tif,0.12169981002807617,0.1218431144952774,0.0
ValArea_103.tif,0.12171376496553421,0.12185553461313248,0.0
ValArea_104.tif,0.12168541550636292,0.12183097004890442,0.0
ValArea_105.tif,0.12168826162815094,0.12183326482772827,0.0
ValArea_106.tif,0.12169525772333145,0.12183916568756104,0.0
ValArea_107.tif,0.12169256806373596,0.12183693051338196,0.0
ValArea_108.tif,0.12168790400028229,0.12183316051959991,0.0
ValArea_109.tif,0.12170130014419556,0.12184523791074753,0.0
ValArea_110.tif,0.12170221656560898,0.12184441834688187,0.0
ValArea_111.tif,0.12171201407909393,0.12185414880514145,0.0
ValArea_112.tif,0.12170320749282837,0.1218472495675087,0.0
ValArea_113.tif,0.12170577049255371,0.12184787541627884,0.0
ValArea_114.tif,0.12170752882957458,0.12184959650039673,0.0
ValArea_115.tif,0.12168817222118378,0.12183334678411484,0.0
ValArea_116.tif,0.12168041616678238,0.12182677537202835,0.0
ValArea_117.tif,0.1216731071472168,0.1218208521604538,0.0
ValArea_118.tif,0.12169751524925232,0.12184100598096848,0.0
ValArea_119.tif,0.12170083820819855,0.12184314429759979,0.0
ValArea_120.tif,0.12169380486011505,0.12183824181556702,0.0
ValArea_121.tif,0.12171465158462524,0.12185434252023697,0.0
ValArea_122.tif,0.12168902158737183,0.12183444947004318,0.0
ValArea_123.tif,0.12169873714447021,0.12184327095746994,0.0
ValArea_124.tif,0.12171017378568649,0.12185145169496536,0.0
ValArea_125.tif,0.12171128392219543,0.12185468524694443,0.0
ValArea_126.tif,0.1217288225889206,0.12186506390571594,0.0
ValArea_127.tif,0.12168722599744797,0.12183207273483276,0.0
ValArea_128.tif,0.12170104682445526,0.12184446305036545,0.0
ValArea_129.tif,0.12170139700174332,0.1218448281288147,0.0
ValArea_130.tif,0.12170131504535675,0.12184394896030426,0.0
ValArea_131.tif,0.12169788777828217,0.12184081971645355,0.0
ValArea_132.tif,0.1217069923877716,0.12184952944517136,0.0
ValArea_133.tif,0.12168196588754654,0.12182816863059998,0.0
ValArea_134.tif,0.12168949842453003,0.12183460593223572,0.0
ValArea_135.tif,0.12170678377151489,0.12184931337833405,0.0
ValArea_136.tif,0.1216878890991211,0.12183326482772827,0.0
ValArea_137.tif,0.12168774753808975,0.12183326482772827,0.0
ValArea_138.tif,0.12169849872589111,0.12184177339076996,0.0
ValArea_139.tif,0.12167148292064667,0.12181957811117172,0.0
ValArea_140.tif,0.12169817835092545,0.1218416839838028,0.0
ValArea_141.tif,0.12171711027622223,0.12185802310705185,0.0
ValArea_142.tif,0.12168823182582855,0.12183337658643723,0.0
ValArea_143.tif,0.12171703577041626,0.12185700237751007,0.0
ValArea_144.tif,0.12168893218040466,0.12183398753404617,0.0
ValArea_145.tif,0.12171070277690887,0.1218530535697937,0.0
ValArea_146.tif,0.12171776592731476,0.12185654044151306,0.0
ValArea_147.tif,0.1217103898525238,0.12185366451740265,0.0
ValArea_148.tif,0.12171223759651184,0.12185350805521011,0.0
ValArea_149.tif,0.12170496582984924,0.12184716761112213,0.0
ValArea_150.tif,0.12169612944126129,0.12184039503335953,0.0
ValArea_151.tif,0.12168628722429276,0.12183175981044769,0.0
ValArea_152.tif,0.12169477343559265,0.1218385249376297,0.0
ValArea_153.tif,0.12169617414474487,0.12184080481529236,0.0
ValArea_154.tif,0.12170393764972687,0.12184621393680573,0.0
ValArea_155.tif,0.12170720845460892,0.12184891849756241,0.0
ValArea_156.tif,0.12169158458709717,0.12183640152215958,0.0
ValArea_157.tif,0.12168404459953308,0.12183047086000443,0.0
ValArea_158.tif,0.12170260399580002,0.12184549123048782,0.0
ValArea_159.tif,0.12170140445232391,0.12184403836727142,0.0
ValArea_160.tif,0.12170271575450897,0.12184563279151917,0.0
ValArea_161.tif,0.12168234586715698,0.12182873487472534,0.0
ValArea_162.tif,0.12171114981174469,0.1218523159623146,0.0
ValArea_163.tif,0.1217261254787445,0.1218646988272667,0.0
ValArea_164.tif,0.1216893345117569,0.12183405458927155,0.0
ValArea_165.tif,0.1216837465763092,0.12182974815368652,0.0
ValArea_166.tif,0.12169906497001648,0.12184175848960876,0.0
ValArea_167.tif,0.12168809771537781,0.1218336746096611,0.0
ValArea_168.tif,0.12170562148094177,0.12184836715459824,0.0
ValArea_169.tif,0.12170664221048355,0.12185009568929672,0.0
ValArea_170.tif,0.12168130278587341,0.12182790786027908,0.0
ValArea_171.tif,0.12167923152446747,0.12182603031396866,0.0
ValArea_172.tif,0.12168874591588974,0.12183405458927155,0.0
ValArea_173.tif,0.12168502062559128,0.12183073908090591,0.0
ValArea_174.tif,0.121685691177845,0.1218312680721283,0.0
ValArea_175.tif,0.12171756476163864,0.12185727804899216,0.0
ValArea_176.tif,0.12171022593975067,0.12185286730527878,0.0
ValArea_177.tif,0.12169646471738815,0.12184052169322968,0.0
ValArea_178.tif,0.12168902158737183,0.12183427065610886,0.0
ValArea_179.tif,0.12168578058481216,0.12183082848787308,0.0
ValArea_180.tif,0.12169679254293442,0.12184076756238937,0.0
ValArea_181.tif,0.1216871440410614,0.1218324676156044,0.0
ValArea_182.tif,0.12169331312179565,0.1218370720744133,0.0
ValArea_183.tif,0.12168814241886139,0.12183353304862976,0.0
ValArea_184.tif,0.12168918550014496,0.1218341663479805,0.0
ValArea_185.tif,0.12168953567743301,0.12183432281017303,0.0
ValArea_186.tif,0.12171947956085205,0.1218581348657608,0.0
ValArea_187.tif,0.12169570475816727,0.12183918058872223,0.0
ValArea_188.tif,0.12168767303228378,0.1218329668045044,0.0
ValArea_189.tif,0.12169050425291061,0.12183565646409988,0.0
ValArea_190.tif,0.12171215564012527,0.1218537911772728,0.0
ValArea_191.tif,0.12170279771089554,0.12184657156467438,0.0
ValArea_192.tif,0.12169838696718216,0.1218428909778595,0.0
ValArea_193.tif,0.12171819806098938,0.12185785174369812,0.0
ValArea_194.tif,0.12170934677124023,0.12185118347406387,0.0
ValArea_195.tif,0.1217019110918045,0.1218453124165535,0.0
ValArea_196.tif,0.12171803414821625,0.12185753136873245,0.0
ValArea_197.tif,0.12169449031352997,0.12183841317892075,0.0
ValArea_198.tif,0.12172579765319824,0.12186254560947418,0.0
ValArea_199.tif,0.12169498205184937,0.12183868139982224,0.0
ValArea_200.tif,0.12169268727302551,0.12183716893196106,0.0
ValArea_201.tif,0.12169282138347626,0.12183734029531479,0.0
ValArea_202.tif,0.12169972062110901,0.12184232473373413,0.0
ValArea_203.tif,0.12169601023197174,0.12183956056833267,0.0
ValArea_204.tif,0.12172162532806396,0.1218622624874115,0.0
ValArea_205.tif,0.12169331312179565,0.12183801829814911,0.0
ValArea_206.tif,0.12168795615434647,0.12183323502540588,0.0
ValArea_207.tif,0.12171021848917007,0.12185176461935043,0.0
ValArea_208.tif,0.12170326709747314,0.12184713780879974,0.0
ValArea_209.tif,0.1216924786567688,0.12183748185634613,0.0
ValArea_210.tif,0.12170222401618958,0.12184547632932663,0.0
